stock_change
2.1399999999999864
0.9400000000000546
0.9400000000000546
-2.4599999999999795
0.4200000000000159
3.9099999999999686
-0.7700000000000387
-0.6700000000000159
-2.680000000000007
7.389999999999987
2.7800000000000296
3.9099999999999686
-2.8600000000000136
2.159999999999968
-2.5499999999999545
-3.240000000000009
-2.4599999999999795
-0.7700000000000387
-0.6700000000000159
-11.100000000000025
2.7800000000000296
-3.240000000000009
-11.100000000000025
3.9099999999999686
3.9099999999999686
2.159999999999968
-11.389999999999983
-2.1000000000000227
-0.6700000000000159
-3.240000000000009
7.389999999999987
-2.550000000000012
-3.240000000000009
-2.1000000000000227
3.9099999999999686
-11.389999999999983
3.9099999999999686
0.9400000000000546
3.9099999999999686
-2.4599999999999795
-3.240000000000009
-2.680000000000007
2.1399999999999864
1.920000000000016
2.7800000000000296
-3.240000000000009
-0.6000000000000227
7.389999999999987
-2.5499999999999545
-2.4599999999999795
3.9099999999999686
-2.4599999999999795
-11.100000000000025
-11.100000000000025
-2.4599999999999795
3.9099999999999686
-11.100000000000025
7.389999999999987
-3.240000000000009
-11.100000000000025
-2.4599999999999795
1.920000000000016
-3.240000000000009
-3.240000000000009
-2.8600000000000136
3.9099999999999686
-2.1000000000000227
2.159999999999968
-11.100000000000025
3.9099999999999686
-3.240000000000009
-3.240000000000009
-0.7700000000000387
-0.7700000000000387
-11.100000000000025
7.389999999999987
-0.7700000000000387
-2.4599999999999795
3.9099999999999686
-2.4599999999999795
-3.240000000000009
-2.550000000000012
2.7800000000000296
-2.4599999999999795
2.1399999999999864
2.159999999999968
3.9099999999999686
-2.4599999999999795
3.9099999999999686
0.9400000000000546
-0.7700000000000387
-2.4599999999999795
0.4200000000000159
3.9099999999999686
0.4200000000000159
-2.550000000000012
-2.8600000000000136
0.4200000000000159
-3.240000000000009
7.389999999999987
2.1399999999999864
0.9400000000000546
-11.389999999999983
0.4200000000000159
-2.5499999999999545
-2.4599999999999795
2.159999999999968
-2.680000000000007
7.389999999999987
3.009999999999991
-2.5499999999999545
-0.7700000000000387
0.9400000000000546
-0.6700000000000159
-2.8600000000000136
-0.6700000000000159
-0.5399999999999636
0.9400000000000546
-0.6700000000000159
-2.5499999999999545
7.389999999999987
-11.100000000000025
-0.6000000000000227
-2.8600000000000136
-0.6000000000000227
-0.6000000000000227
0.9400000000000546
-2.680000000000007
0.9400000000000546
2.1399999999999864
-4.399999999999976
-0.5399999999999636
3.9099999999999686
0.4200000000000159
-3.240000000000009
0.9400000000000546
-11.389999999999983
-11.100000000000025
-3.240000000000009
-2.4599999999999795
8.430000000000009
3.009999999999991
-11.100000000000025
-2.4599999999999795
3.9099999999999686
1.920000000000016
-2.5499999999999545
-2.550000000000012
-0.5399999999999636
0.9400000000000546
-11.389999999999983
0.4200000000000159
-4.399999999999976
4.279999999999974
-2.1000000000000227
-11.100000000000025
-0.6700000000000159
-11.100000000000025
0.9400000000000546
0.4200000000000159
-11.100000000000025
-11.100000000000025
6.379999999999996
-3.240000000000009
8.430000000000009
-11.100000000000025
-0.5399999999999636
3.9099999999999686
-11.100000000000025
-2.4599999999999795
2.7800000000000296
7.389999999999987
0.4200000000000159
